일자,요일,본사정원수,본사휴가자수,본사출장자수,야근자수,재택근무자수,조식메뉴,중식메뉴,석식메뉴,중식계,석식계,dayofweek,month,yearmonth,출근인원,중식비율,석식비율,중식 New,석식 New,중식 diff,석식 diff,강수량,시간
2019-10-15,화,3121,112,260,534,0.0,"모닝롤/고구마샌드  우유/주스 스크램블에그 야채죽/쌀밥 (쌀:국내산,쇠고기:호주) 조랭이떡미역국  멸치볶음  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 콩나물국  닭갈비  어묵볶음  부추생채  포기김치 (김치:국내산) ,야채볶음밥 (쌀:국내산) 유부주머니국  통새우또띠아  야채쫄면무침  과일  깍두기 (김치:국내산) ,867,550,1,10,2019-10,2749,0.31538741360494726,0.2000727537286286,False,False,False,False,0,12:00
2019-10-16,수,3121,116,278,1,0.0,모닝롤/와플  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 오징어국  김구이  포기김치 (김치:국내산) ,콩나물밥 (쌀:국내산) 가쯔오국  돈육강정  모히토과일샐러드  쨔샤이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥  된장찌개  꽁치구이  모듬소세지구이  오이무침  포기김치 (김치:국내산) ,765,334,2,10,2019-10,2727,0.28052805280528054,0.12247891455812247,False,False,False,False,0,12:00
2019-10-17,목,3121,144,301,364,0.0,모닝롤/참치새드  우유/주스 계란후라이 팥죽/쌀밥 (쌀:국내산) 시래기국  연근땅콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 알탕  해물굴소스볶음  쇠고기두부찜  치커리유자청무침  포기김치 (김치:국내산) ,쌀밥  (쌀:국내산) 떡만두국  닭매운찜  김치전  간장깻잎지/콘샐러드  포기김치 (김치:국내산) ,708,479,3,10,2019-10,2676,0.2645739910313901,0.1789985052316891,False,False,False,False,0,12:00
2019-10-18,금,3121,332,300,2,0.0,"모닝롤/애플파이  우유/주스 계란후라이 땅콩죽/쌀밥 (쌀,닭:국내산) 김치두부국  도라지나물  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 우거지된장국  쇠고기장조림  옥수수전  마늘쫑무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  후르츠탕수육  오징어초무침  애호박나물  포기김치 (김치:국내산) ,581,345,4,10,2019-10,2489,0.2334270791482523,0.13860988348734432,False,False,False,False,1,12:00
2019-10-21,월,3121,168,227,709,0.0,모닝롤/녹차호떡  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 김치콩나물국  김자반  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  훈제오리단호박볶음  골뱅이무침  양파절임/부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  언양식불고기  맛살냉채  도라지오이무침  포기김치 (김치:국내산) ,1107,561,0,10,2019-10,2726,0.4060895084372707,0.2057960381511372,False,False,False,False,0,12:00
2019-10-22,화,3121,99,378,381,0.0,"모닝롤/야채샌드  우유/주스 스크램블에그 잣죽/쌀밥 (쌀:국내산,쇠고기:호주) 소고기무국  두부쑥갓무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 얼큰순두부찌개  짬뽕불고기  잡채  도토리묵무침  포기김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  떡볶이  김말이튀김  음료  배추겉절이 (김치:국내산) ,1090,446,1,10,2019-10,2644,0.4122541603630862,0.1686838124054463,False,False,False,False,0,12:00
2019-10-23,수,3121,89,286,2,0.0,모닝롤/크로와상  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 무채국  꽈리고추찜  포기김치 (김치:국내산) ,카레라이스 (쌀:국내산) 우동국  유린기  메밀전병만두  단무지/바나나  포기김치 (김치:국내산) ,쌀밥/잡곡밥  열무된장국  소고기버섯볶음  부추호박전  브로콜리*초장  포기김치 (김치:국내산) ,785,419,2,10,2019-10,2746,0.28587035688273854,0.15258557902403497,False,False,True,False,0,12:00
2019-10-24,목,3121,129,313,410,0.0,모닝롤/식빵피자  우유/주스 계란후라이 김치죽/쌀밥 (쌀:국내산) 꽃게된장국  동전쥐포무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 건새우아욱국  등갈비김치말이  계란말이  숙주나물무침  열무김치 (김치:국내산) ,해물굴소스볶음밥 (쌀:국내산) 맑은국  돈육간장강정  흑임자시금치샐러드  무우짱아찌  포기김치 (김치:국내산) ,705,409,3,10,2019-10,2679,0.2631578947368421,0.152668906308324,False,False,False,False,0,12:00
2019-10-25,금,3121,316,323,1,0.0,"모닝롤/롤케익  우유/주스 계란후라이 흑임자죽/쌀밥 (쌀,닭:국내산) 감자국  열무나물  포기김치 (김치:국내산) ","나물비빔밥 (쌀,돈육:국내산) 팽이장국  생선까스*칠리소스  갈비만두  식혜  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  류산슬  비엔나감자조림  아삭고추무침  포기김치 (김치:국내산) ,546,304,4,10,2019-10,2482,0.2199838839645447,0.12248186946011282,False,False,False,False,0,12:00
2019-10-28,월,3121,219,267,464,0.0,모닝롤/마늘빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 두부김치국  땅콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기미역국 (쇠고기:호주산) 유자청제육볶음 (돈육:국내산) 메추리알조림  모듬쌈*쌈장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 짬뽕국  가자미카레튀김  고기전 (돈육:국내산) 치커리무침  포기김치 (김치:국내산) ,915,436,0,10,2019-10,2635,0.34724857685009486,0.16546489563567363,False,False,False,False,0,12:00
2019-10-29,화,3121,112,293,477,0.0,모닝롤/베이컨샌드  우유/주스 스크램블에그 홍게살죽/쌀밥 (쌀:국내산) 배추된장국  진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  오징어볶음  두부새싹구이  파래김*양념장  열무김치 (김치:국내산) ,오므라이스 (쌀:국내산) 미니우동  닭오븐구이 (닭:국내산) 고구마튀김  꼬들단무지  포기김치 (김치:국내산) ,808,517,1,10,2019-10,2716,0.2974963181148748,0.19035346097201766,False,False,False,True,0,12:00
2019-10-30,수,3121,122,294,1,0.0,모닝롤/오렌지케익빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 황태국 (황태:러시아산) 문어꽈리초조림  포기김치 (김치:국내산) ,"마파두부덮밥 (쌀,돈육:국내산) 맑은국  치킨핑거 (닭:국내산) 시저샐러드  무비트생채  포기김치 (김치:국내산) ",    *        ,771,0,2,10,2019-10,2705,0.2850277264325323,0.0,False,False,False,True,0,12:00
2019-10-31,목,3121,130,312,430,0.0,모닝롤/단팥빵  우유/주스 계란후라이 견과류죽/쌀밥 (쌀:국내산) 아욱국  어묵볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운콩나물국  동파삼겹수육 (돈육:국내산) 늙은호박전  쫑상추무침  배추겉절이 (김치:국내산) ,참치회덮밥 (쌀:국내산) 미소장국  또띠아피자  꽃맛살샐러드  락교/과일  포기김치 (김치:국내산) ,671,475,3,10,2019-10,2679,0.25046659201194477,0.1773049645390071,False,False,False,False,0,12:00
2019-11-01,금,3104,248,327,1,0.0,모닝롤/인기가요샌드  우유/주스 계란후라이 녹두죽/쌀밥 (쌀:국내산) 재첩국  시래기조림  포기김치 (김치:국내산) ,"쌀밥/옛날돈까스 (쌀,돈육:국내산) 옥수수스프  딸기드레싱샐러드  감자범벅  수제피클/음료  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 떡국  돈육장조림 (돈육:국내산) 해물김치전  참나물생채  깍두기 (김치:국내산) ,586,317,4,11,2019-11,2529,0.2317121391854488,0.12534598655595097,False,False,False,False,0,12:00
2019-11-04,월,3104,155,239,538,0.0,모닝롤/핫도그  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 민물새우찌개  미역줄기볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 근대국  소고기낙지볶음 (소고기:호주산) 계란찜  청경채사과생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  함박스테이크  닭살겨자냉채 (닭:국내산) 마늘쫑무침  포기김치 (김치:국내산) ,1058,552,0,11,2019-11,2710,0.3904059040590406,0.203690036900369,False,False,False,False,0,12:00
2019-11-05,화,3104,86,289,541,0.0,모닝롤/에그샌드  우유/주스 스크램블에그 야채죽/쌀밥 (쌀:국내산) 연두부국  가지나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  순살파닭 (닭:국내산) 감자채볶음  콩나물무침  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 해물수제비  야채튀김  오징어숙회무침  오복지  깍두기 (김치:국내산) ,773,475,1,11,2019-11,2729,0.2832539391718578,0.1740564309270795,False,False,False,False,0,12:00
2019-11-06,수,3104,119,295,0,0.0,모닝롤/와플  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 대구탕  연근조림  포기김치 (김치:국내산) ,"김치제육덮밥 (쌀,돈육:국내산) 가쯔오장국  시금치프리타타  동태전 (동태:러시아산) 오이무침  열무김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 황태양념구이 (황태:러시아산) 고추잡채*꽃빵  톳두부무침  포기김치 (김치:국내산) ,773,321,2,11,2019-11,2690,0.28736059479553905,0.11933085501858737,False,False,False,False,0,12:00
2019-11-07,목,3104,133,302,424,0.0,"모닝롤/토마토샌드  우유/주스 계란후라이 소고기죽/쌀밥 (쌀:국내산,소고기:호주) 피바지락국  도토리묵무침  포기김치 (김치:국내산) ","쌀밥/잡곡밥 (쌀:국내산) 오징어국  미니채소떡갈비 (소고기:호주,돈육:국내) 멸치호두볶음  물파래무침  포기김치 (김치:국내산) ","목살필라프 (쌀,돈육:국내산) 계란국  로제파스타  양배추샐러드  해쉬포테이토*케찹  포기김치 (김치:국내산) ",700,460,3,11,2019-11,2669,0.26227051330086176,0.172349194454852,False,False,False,True,0,12:00
2019-11-08,금,3104,271,309,1,0.0,모닝롤/메론롤케익  우유/주스 계란후라이 참치죽/쌀밥 (쌀:국내산) 감자국  명엽채무침  포기김치 (김치:국내산) ,야채볶음밥*짜장소스 (쌀:국내산) 미역장국  사천식탕수육 (돈육:국내산) 멕시칸샐러드  단무지  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  대패삼겹*파채 (돈삼겹:칠레산) 두부양념조림  무생채  배추겉절이 (김치:국내산) ,535,321,4,11,2019-11,2524,0.21196513470681458,0.12717908082408874,False,False,False,False,0,12:00
2019-11-11,월,3104,150,236,568,0.0,모닝롤/초코핫케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 미역국  아삭고추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  언양식불고기*양파채  잡채  진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이국  훈제오리불고기  두부구이  부추생채/쌈무  포기김치 (김치:국내산) ,1079,489,0,11,2019-11,2718,0.3969830757910228,0.17991169977924945,False,False,False,False,0,12:00
2019-11-12,화,3104,106,272,481,0.0,모닝롤/고구마샌드  우유/주스 스크램블에그 잣죽/쌀밥 (쌀:국내산) 북어해장국  연근조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 차돌된장찌개  주꾸미볶음  옥수수전  양념깻잎지  포기김치 (김치:국내산) ,"유부초밥 (쌀,현미흑미:국내산) 쌀국수  쇠고기퀘사디아 (쇠고기:호주산) 단무지  사과푸딩  포기김치 (배추,고추가루:국내산) ",769,456,1,11,2019-11,2726,0.2820983125458547,0.1672780630961115,False,False,False,False,0,12:00
2019-11-13,수,3104,136,290,0,0.0,모닝롤/찐빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 조랭이떡국  김자반  포기김치 (김치:국내산) ,곤드레밥*양념장 (쌀:국내산) 맑은국  돈육강정 (돈육:국내산) 사과고구마그라탕  오복지무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물순두부찌개  등갈비바베큐조림  고등어구이  오이생채  포기김치 (김치:국내산) ,733,328,2,11,2019-11,2678,0.2737117251680358,0.12247946228528753,False,False,False,False,0,12:00
2019-11-14,목,3104,188,286,453,0.0,모닝롤/참치샌드  우유/주스 계란후라이 해물죽/쌀밥 (쌀:국내산) 된장찌개  시래기조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  해물누룽지탕 (오징어:포클랜드) 모듬소시지구이  미역레몬초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 설렁탕  부추전  오징어젓무침  야채스틱/과일  석박지 (김치:국내산) ,677,466,3,11,2019-11,2630,0.25741444866920155,0.17718631178707225,False,False,False,False,0,12:00
2019-11-15,금,3104,365,303,1,0.0,모닝롤/애플파이  우유/주스 계란후라이 팥죽/쌀밥 (쌀:국내산) 어묵국  무생채  포기김치 (김치:국내산) ,김치볶음밥 (쌀:국내산) 나가사끼짬뽕국  치킨텐더샐러드  또띠아칩  피클/방울토마토  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  소불고기 (쇠고기:호주산) 새송이버섯볶음  꽃상추무침  열무김치 (김치:국내산) ,543,342,4,11,2019-11,2436,0.2229064039408867,0.14039408866995073,False,False,False,False,0,12:00
2019-11-18,월,3104,183,230,672,0.0,모닝롤/호빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 배추시래기국  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 김치콩나물국  소고기장조림  시금치프리타타  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  짬뽕불고기  버섯들깨나물  양배추쌈*쌈장  포기김치 (김치:국내산) ,1032,527,0,11,2019-11,2691,0.3835005574136009,0.1958379784466741,False,False,False,False,0,12:00
2019-11-19,화,3104,139,285,562,0.0,모닝롤/옥수수샌드  우유/주스 스크램블에그 땅콩죽/쌀밥 (쌀:국내산) 꽃게된장찌개  감자채볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장 (소고기:호주산) 탕수어 (동태살:러시아) 온두부  참나물  김치볶음 (김치:국내산) ,통새우김밥 (쌀:국내산) 우동  찹쌀순대볶음  딸기드레싱샐러드  양배추피클  포기김치 (김치:국내산) ,762,529,1,11,2019-11,2680,0.28432835820895525,0.19738805970149254,False,False,False,False,0,12:00
2019-11-20,수,3104,174,288,0,0.0,모닝롤/크림치즈프레즐  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 홍합탕  무비트생채  포기김치 (김치:국내산) ,콩나물밥*양념장 (쌀:국내산) 미소장국  닭강정 (닭고기:국내산) 청포묵무침  오이도라지무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  삼겹살구이 (돈육:칠레산) 어묵꽈리고추볶음  상추파무침  포기김치 (김치:국내산) ,759,386,2,11,2019-11,2642,0.28728236184708555,0.1461014383043149,False,False,False,False,0,12:00
2019-11-21,목,3104,188,304,480,0.0,모닝롤/에그샌드  우유/주스 계란후라이 야채죽/쌀밥 (쌀:국내산) 닭곰탕  볼어묵조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  류산슬  비빔야채만두  실곤약흑임자무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 뼈감자탕  유린기  궁중떡볶음  단호박팥찜  깍두기 (김치:국내산) ,613,442,3,11,2019-11,2612,0.23468606431852987,0.16921898928024504,False,False,False,False,0,12:00
2019-11-22,금,3104,329,310,1,0.0,모닝롤/카스텔라  우유/주스 계란후라이 김치죽/쌀밥 (쌀:국내산) 콩가루된장국  시금치나물  포기김치 (김치:국내산) ,"카레덮밥 (쌀,돈육:국내산) 맑은국  생선까스  쫄면야채무침  아몬드멸치볶음/과일  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  미트볼조림  맛살전  모듬묵*장  열무김치 (김치:국내산) ,551,313,4,11,2019-11,2465,0.2235294117647059,0.12697768762677486,False,False,False,False,0,12:00
2019-11-25,월,3104,170,235,733,0.0,모닝롤/오렌지케익빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 콩나물국  쥐포무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  버섯불고기 (소고기:호주산) 계란말이  아삭고추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 미역국  삼겹보쌈 (돈육:칠레산) 김치전  무말랭이  배추겉절이 (김치:국내산) ,1097,609,0,11,2019-11,2699,0.4064468321600593,0.22563912560207483,False,False,False,False,0,12:00
2019-11-26,화,3104,129,270,634,0.0,"모닝롤/야채샌드  우유/주스 스크램블에그 쇠고기죽/쌀밥 (쌀,소고기:국내,호주) 감자국  쑥갓두부무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 김치두부국  누룽지탕수육 (돈육:국내산) 마파두부 (돈민찌:국내산) 파래김*양념장  깍두기 (김치:국내산) ,"닭갈비볶음밥 (쌀,닭:국내산) 가쯔오장국  크림카레우동  수제고로케  오이피클  포기김치 (김치:국내산) ",816,511,1,11,2019-11,2705,0.30166358595194087,0.188909426987061,False,False,False,False,0,12:00
